345,22	1337,32
345,44	1337,32
345,66	1337,32
345,88	1282,03
346,10	1296,36
346,32	1384,43
346,54	1476,59
346,75	1497,07
346,97	1470,44
347,19	1460,20
347,41	1427,43
347,63	1427,43
347,85	1402,86
348,07	1462,25
348,29	1470,44
348,51	1441,77
348,73	1495,02
348,95	1404,91
349,16	1452,01
349,38	1445,87
349,60	1513,45
349,82	1474,54
350,04	1470,44
350,26	1425,39
350,48	1548,26
350,70	1587,18
350,92	1486,83
351,14	1546,22
351,35	1474,54
351,57	1425,39
351,79	1466,35
352,01	1499,11
352,23	1449,96
352,45	1466,35
352,67	1443,82
352,89	1452,01
353,10	1501,16
353,32	1501,16
353,54	1529,83
353,76	1519,59
353,98	1484,78
354,20	1415,15
354,42	1503,21
354,64	1411,05
354,85	1572,84
355,07	1464,30
355,29	1509,35
355,51	1492,97
355,73	1429,48
355,95	1441,77
356,17	1468,39
356,38	1449,96
356,60	1495,02
356,82	1519,59
357,04	1435,63
357,26	1423,34
357,48	1589,22
357,69	1441,77
357,91	1521,64
358,13	1468,39
358,35	1503,21
358,57	1517,54
358,79	1583,08
359,01	1517,54
359,22	1501,16
359,44	1607,66
359,66	1542,12
359,88	1415,15
360,10	1429,48
360,32	1480,68
360,53	1470,44
360,75	1429,48
360,97	1480,68
361,19	1546,22
361,41	1478,63
361,62	1556,46
361,84	1409,00
362,06	1458,15
362,28	1499,11
362,50	1566,70
362,72	1544,17
362,93	1402,86
363,15	1382,38
363,37	1499,11
363,59	1509,35
363,81	1466,35
364,02	1583,08
364,24	1478,63
364,46	1507,30
364,68	1415,15
364,90	1626,09
365,11	1540,07
365,33	1531,88
365,55	1437,67
365,77	1490,92
365,99	1439,72
366,20	1607,66
366,42	1503,21
366,64	1492,97
366,86	1503,21
367,07	1474,54
367,29	1378,28
367,51	1441,77
367,73	1415,15
367,95	1554,41
368,16	1548,26
368,38	1466,35
368,60	1476,59
368,82	1445,87
369,03	1591,27
369,25	1587,18
369,47	1562,60
369,69	1421,29
369,91	1486,83
370,12	1458,15
370,34	1449,96
370,56	1505,26
370,78	1503,21
370,99	1527,78
371,21	1562,60
371,43	1527,78
371,65	1441,77
371,86	1533,93
372,08	1554,41
372,30	1435,63
372,52	1554,41
372,73	1540,07
372,95	1509,35
373,17	1476,59
373,39	1472,49
373,60	1540,07
373,82	1566,70
374,04	1415,15
374,26	1505,26
374,47	1470,44
374,69	1499,11
374,91	1597,42
375,12	1548,26
375,34	1525,74
375,56	1583,08
375,78	1525,74
375,99	1517,54
376,21	1613,80
376,43	1597,42
