345,22	1376,24
345,44	1376,24
345,66	1376,24
345,88	1353,71
346,10	1413,10
346,32	1509,35
346,54	1628,14
346,75	1581,03
346,97	1550,31
347,19	1619,94
347,41	1650,66
347,63	1560,55
347,85	1581,03
348,07	1624,04
348,29	1710,05
348,51	1595,37
348,73	1572,84
348,95	1546,22
349,16	1540,07
349,38	1581,03
349,60	1673,19
349,82	1578,98
350,04	1499,11
350,26	1597,42
350,48	1644,52
350,70	1705,96
350,92	1630,18
351,14	1679,33
351,35	1603,56
351,57	1566,70
351,79	1632,23
352,01	1511,40
352,23	1570,79
352,45	1548,26
352,67	1599,46
352,89	1632,23
353,10	1593,32
353,32	1503,21
353,54	1576,94
353,76	1603,56
353,98	1603,56
354,20	1619,94
354,42	1589,22
354,64	1667,05
354,85	1660,90
355,07	1597,42
355,29	1628,14
355,51	1552,36
355,73	1619,94
355,95	1501,16
356,17	1642,47
356,38	1566,70
356,60	1626,09
356,82	1611,75
357,04	1523,69
357,26	1505,26
357,48	1689,57
357,69	1572,84
357,91	1613,80
358,13	1728,49
358,35	1591,27
358,57	1628,14
358,79	1685,48
359,01	1617,90
359,22	1626,09
359,44	1660,90
359,66	1675,24
359,88	1552,36
360,10	1619,94
360,32	1634,28
360,53	1601,51
360,75	1624,04
360,97	1564,65
361,19	1550,31
361,41	1628,14
361,62	1640,42
361,84	1587,18
362,06	1562,60
362,28	1595,37
362,50	1705,96
362,72	1611,75
362,93	1533,93
363,15	1499,11
363,37	1546,22
363,59	1576,94
363,81	1542,12
364,02	1581,03
364,24	1568,74
364,46	1660,90
364,68	1525,74
364,90	1720,29
365,11	1640,42
365,33	1675,24
365,55	1531,88
365,77	1581,03
365,99	1576,94
366,20	1757,16
366,42	1597,42
366,64	1503,21
366,86	1619,94
367,07	1658,85
367,29	1533,93
367,51	1558,50
367,73	1554,41
367,95	1695,72
368,16	1679,33
368,38	1634,28
368,60	1662,95
368,82	1621,99
369,03	1730,53
369,25	1718,25
369,47	1581,03
369,69	1558,50
369,91	1619,94
370,12	1566,70
370,34	1492,97
370,56	1609,70
370,78	1646,57
370,99	1679,33
371,21	1585,13
371,43	1587,18
371,65	1519,59
371,86	1617,90
372,08	1607,66
372,30	1626,09
372,52	1697,77
372,73	1589,22
372,95	1558,50
373,17	1617,90
373,39	1564,65
373,60	1599,46
373,82	1648,61
374,04	1531,88
374,26	1642,47
374,47	1568,74
374,69	1589,22
374,91	1714,15
375,12	1646,57
375,34	1562,60
375,56	1587,18
375,78	1595,37
375,99	1570,79
376,21	1712,10
376,43	1638,38
376,65	1667,05
376,86	1658,85
377,08	1540,07
377,30	1640,42
377,51	1654,76
377,73	1501,16
377,95	1615,85
378,17	1593,32
378,38	1568,74
378,60	1607,66
378,82	1669,09
379,03	1615,85
379,25	1660,90
379,47	1732,58
379,68	1621,99
379,90	1480,68
380,12	1603,56
380,34	1556,46
380,55	1630,18
380,77	1585,13
380,99	1599,46
381,20	1677,29
381,42	1556,46
381,64	1624,04
381,85	1519,59
382,07	1705,96
382,29	1589,22
382,50	1665,00
382,72	1634,28
382,94	1558,50
383,15	1638,38
383,37	1562,60
383,59	1609,70
383,80	1546,22
384,02	1628,14
384,24	1646,57
384,45	1658,85
384,67	1603,56
384,89	1492,97
385,10	1617,90
385,32	1640,42
385,54	1613,80
385,75	1609,70
