345,22	1193,97
345,44	1193,97
345,66	1193,97
345,88	1232,88
346,10	1230,83
346,32	1447,91
346,54	1466,35
346,75	1431,53
346,97	1351,66
347,19	1372,14
347,41	1378,28
347,63	1409,00
347,85	1388,52
348,07	1378,28
348,29	1482,73
348,51	1423,34
348,73	1441,77
348,95	1394,67
349,16	1374,19
349,38	1343,47
349,60	1363,95
349,82	1423,34
350,04	1306,60
350,26	1429,48
350,48	1421,29
350,70	1513,45
350,92	1413,10
351,14	1398,76
351,35	1486,83
351,57	1402,86
351,79	1419,24
352,01	1351,66
352,23	1368,04
352,45	1447,91
352,67	1366,00
352,89	1415,15
353,10	1368,04
353,32	1431,53
353,54	1396,71
353,76	1409,00
353,98	1449,96
354,20	1443,82
354,42	1421,29
354,64	1441,77
354,85	1435,63
355,07	1398,76
355,29	1366,00
355,51	1284,08
355,73	1411,05
355,95	1353,71
356,17	1429,48
356,38	1392,62
356,60	1402,86
356,82	1429,48
357,04	1378,28
357,26	1439,72
357,48	1456,11
357,69	1368,04
357,91	1394,67
358,13	1411,05
358,35	1515,50
358,57	1431,53
358,79	1472,49
359,01	1421,29
359,22	1443,82
359,44	1427,43
359,66	1456,11
359,88	1423,34
360,10	1374,19
360,32	1368,04
360,53	1394,67
360,75	1400,81
360,97	1511,40
361,19	1404,91
361,41	1456,11
361,62	1484,78
361,84	1384,43
362,06	1415,15
362,28	1423,34
362,50	1495,02
362,72	1302,51
362,93	1347,56
363,15	1361,90
363,37	1318,89
363,59	1378,28
363,81	1331,18
364,02	1452,01
364,24	1404,91
364,46	1378,28
364,68	1368,04
364,90	1404,91
365,11	1456,11
365,33	1507,30
365,55	1327,08
365,77	1353,71
365,99	1396,71
366,20	1515,50
366,42	1411,05
366,64	1331,18
366,86	1421,29
367,07	1458,15
367,29	1302,51
367,51	1415,15
367,73	1409,00
367,95	1452,01
368,16	1462,25
368,38	1458,15
368,60	1409,00
368,82	1417,19
369,03	1515,50
369,25	1468,39
369,47	1406,95
369,69	1312,75
369,91	1425,39
370,12	1347,56
370,34	1294,32
370,56	1380,33
370,78	1462,25
370,99	1429,48
371,21	1419,24
371,43	1435,63
371,65	1368,04
371,86	1347,56
372,08	1452,01
372,30	1390,57
372,52	1415,15
372,73	1441,77
372,95	1427,43
373,17	1409,00
373,39	1449,96
373,60	1376,24
373,82	1353,71
374,04	1370,09
374,26	1456,11
374,47	1464,30
374,69	1423,34
374,91	1413,10
375,12	1488,87
375,34	1454,06
375,56	1368,04
375,78	1376,24
375,99	1376,24
376,21	1488,87
376,43	1411,05
376,65	1433,58
376,86	1417,19
377,08	1415,15
377,30	1449,96
377,51	1409,00
377,73	1370,09
377,95	1370,09
378,17	1425,39
378,38	1400,81
378,60	1447,91
378,82	1441,77
379,03	1447,91
379,25	1437,67
379,47	1515,50
379,68	1366,00
379,90	1302,51
380,12	1419,24
380,34	1370,09
380,55	1390,57
380,77	1447,91
380,99	1339,37
381,20	1439,72
381,42	1366,00
381,64	1331,18
381,85	1425,39
382,07	1468,39
382,29	1404,91
382,50	1472,49
382,72	1400,81
382,94	1398,76
383,15	1368,04
383,37	1452,01
383,59	1425,39
383,80	1359,85
384,02	1443,82
384,24	1384,43
384,45	1329,13
384,67	1357,80
384,89	1398,76
385,10	1398,76
385,32	1427,43
385,54	1419,24
385,75	1431,53
385,97	1474,54
386,19	1523,69
386,40	1452,01
386,62	1335,28
386,84	1439,72
387,05	1392,62
387,27	1396,71
387,49	1458,15
387,70	1390,57
387,92	1437,67
388,14	1370,09
388,35	1413,10
388,57	1388,52
388,79	1511,40
389,00	1388,52
389,22	1404,91
389,43	1400,81
389,65	1490,92
389,87	1488,87
390,08	1314,80
390,30	1425,39
390,52	1458,15
390,73	1398,76
390,95	1447,91
391,17	1415,15
391,38	1355,76
391,60	1433,58
391,81	1423,34
392,03	1388,52
392,25	1419,24
392,46	1294,32
392,68	1406,95
392,89	1417,19
393,11	1347,56
393,33	1456,11
393,54	1388,52
393,76	1409,00
393,98	1474,54
394,19	1355,76
394,41	1390,57
394,62	1355,76
394,84	1456,11
395,06	1384,43
395,27	1392,62
395,49	1419,24
395,70	1466,35
395,92	1388,52
396,13	1415,15
396,35	1425,39
396,57	1400,81
396,78	1394,67
397,00	1368,04
397,21	1378,28
397,43	1425,39
397,65	1488,87
397,86	1533,93
398,08	1378,28
398,29	1482,73
398,51	1359,85
398,72	1443,82
398,94	1521,64
399,16	1388,52
399,37	1392,62
399,59	1445,87
399,80	1466,35
400,02	1400,81
400,23	1482,73
400,45	1464,30
400,67	1456,11
400,88	1366,00
401,10	1423,34
401,31	1368,04
401,53	1376,24
401,74	1429,48
401,96	1447,91
402,17	1368,04
402,39	1413,10
402,61	1374,19
402,82	1349,61
403,04	1421,29
403,25	1435,63
403,47	1452,01
403,68	1441,77
403,90	1499,11
404,11	1372,14
404,33	1351,66
404,54	1472,49
404,76	1437,67
404,97	1404,91
405,19	1540,07
405,41	1460,20
405,62	1474,54
405,84	1308,65
406,05	1458,15
406,27	1366,00
406,48	1462,25
406,70	1429,48
406,91	1374,19
407,13	1402,86
407,34	1380,33
407,56	1466,35
407,77	1449,96
407,99	1398,76
408,20	1458,15
408,42	1404,91
408,63	1425,39
408,85	1339,37
409,06	1382,38
409,28	1464,30
409,49	1402,86
409,71	1384,43
409,92	1462,25
410,14	1419,24
410,35	1503,21
410,57	1437,67
410,78	1402,86
411,00	1431,53
411,21	1449,96
411,43	1454,06
411,64	1484,78
411,86	1384,43
412,07	1517,54
412,29	1437,67
412,50	1419,24
412,72	1466,35
412,93	1556,46
413,15	1499,11
413,36	1413,10
413,58	1470,44
413,79	1443,82
414,01	1482,73
414,22	1495,02
414,43	1449,96
414,65	1445,87
414,86	1392,62
415,08	1441,77
415,29	1495,02
415,51	1505,26
415,72	1366,00
415,94	1427,43
416,15	1421,29
