345,22	1406,95
345,44	1406,95
345,66	1406,95
345,88	1359,85
346,10	1345,52
346,32	1578,98
346,54	1636,33
346,75	1591,27
346,97	1540,07
347,19	1613,80
347,41	1574,89
347,63	1556,46
347,85	1556,46
348,07	1546,22
348,29	1626,09
348,51	1611,75
348,73	1554,41
348,95	1531,88
349,16	1574,89
349,38	1593,32
349,60	1578,98
349,82	1605,61
350,04	1597,42
350,26	1634,28
350,48	1662,95
350,70	1613,80
350,92	1589,22
351,14	1654,76
351,35	1628,14
351,57	1673,19
351,79	1638,38
352,01	1591,27
352,23	1593,32
352,45	1648,61
352,67	1642,47
352,89	1644,52
353,10	1601,51
353,32	1568,74
353,54	1695,72
353,76	1640,42
353,98	1689,57
354,20	1683,43
354,42	1642,47
354,64	1662,95
354,85	1701,86
355,07	1654,76
355,29	1755,11
355,51	1669,09
355,73	1656,81
355,95	1605,61
356,17	1746,92
356,38	1669,09
356,60	1763,30
356,82	1771,49
357,04	1619,94
357,26	1748,97
357,48	1796,07
357,69	1751,01
357,91	1779,68
358,13	1828,84
358,35	1898,47
358,57	1857,51
358,79	1886,18
359,01	1890,28
359,22	1888,23
359,44	1949,67
359,66	1904,61
359,88	1861,60
360,10	1947,62
360,32	1916,90
360,53	1968,10
360,75	2084,83
360,97	2039,78
361,19	2050,02
361,41	2127,84
361,62	2168,80
361,84	2097,12
362,06	2123,74
362,28	2156,51
362,50	2295,77
362,72	2283,49
362,93	2316,25
363,15	2263,01
363,37	2465,75
363,59	2467,80
363,81	2443,23
364,02	2637,78
364,24	2656,22
364,46	2754,52
364,68	2838,48
364,90	2965,46
365,11	3035,09
365,33	3078,10
365,55	3076,05
365,77	3192,78
365,99	3315,66
366,20	3626,95
366,42	3686,34
366,64	3739,59
366,86	3792,84
367,07	4171,71
367,29	4222,91
367,51	4315,07
367,73	4405,18
367,95	4630,46
368,16	4870,07
368,38	4992,95
368,60	5087,15
368,82	5347,25
369,03	5566,38
369,25	5625,77
369,47	5826,47
369,69	5674,92
369,91	6004,64
370,12	5773,22
370,34	5777,32
370,56	6057,89
370,78	6154,15
370,99	6268,83
371,21	6131,62
371,43	6119,33
371,65	6246,30
371,86	6352,80
372,08	6451,10
372,30	6363,04
372,52	6569,88
372,73	6307,74
372,95	6254,50
373,17	6225,82
373,39	6395,81
373,60	6272,93
373,82	6115,23
374,04	6301,60
374,26	6289,31
374,47	6225,82
374,69	5986,21
374,91	6201,25
375,12	6000,55
375,34	5793,70
375,56	5621,67
375,78	5750,70
375,99	5433,26
376,21	5337,01
376,43	5216,18
376,65	5203,89
376,86	4908,98
377,08	4734,90
377,30	4964,28
377,51	4775,86
377,73	4560,83
377,95	4581,31
378,17	4341,69
378,38	4364,22
378,60	4392,89
378,82	4276,16
379,03	4206,53
379,25	4026,31
379,47	4100,03
379,68	3909,57
379,90	3823,56
380,12	3831,75
380,34	3741,64
380,55	3690,44
380,77	3776,45
380,99	3692,49
381,20	3678,15
381,42	3499,98
381,64	3436,49
381,85	3524,55
382,07	3540,94
382,29	3342,28
382,50	3391,44
382,72	3252,17
382,94	3182,54
383,15	3256,27
383,37	3196,88
383,59	3098,58
383,80	3018,71
384,02	3088,34
384,24	2912,21
384,45	3041,23
384,67	3004,37
384,89	2811,86
385,10	2713,56
385,32	2834,39
385,54	2709,46
385,75	2674,65
385,97	2779,09
386,19	2629,59
386,40	2615,26
386,62	2514,91
386,84	2496,47
387,05	2502,62
387,27	2402,27
387,49	2387,93
387,70	2430,94
387,92	2330,59
388,14	2187,23
388,35	2267,10
388,57	2308,06
388,79	2322,40
389,00	2189,28
389,22	2101,22
389,43	2201,57
389,65	2131,94
389,87	2199,52
390,08	2078,69
390,30	2097,12
390,52	2183,13
390,73	2187,23
390,95	2029,54
391,17	2074,59
391,38	2070,50
391,60	2119,65
391,81	2031,58
392,03	2050,02
392,25	1959,91
392,46	1855,46
392,68	2088,93
392,89	1968,10
393,11	1957,86
393,33	1953,76
393,54	1882,08
393,76	1980,39
393,98	2033,63
394,19	1925,09
394,41	1855,46
394,62	1757,16
394,84	1953,76
395,06	1877,99
395,27	1863,65
395,49	1830,88
395,70	1884,13
395,92	1843,17
396,13	1851,36
396,35	1812,45
396,57	1769,44
396,78	1781,73
397,00	1787,88
397,21	1802,21
397,43	1775,59
397,65	1771,49
397,86	1791,97
398,08	1708,01
398,29	1894,37
398,51	1728,49
398,72	1783,78
398,94	1806,31
399,16	1761,25
399,37	1746,92
399,59	1869,80
399,80	1726,44
400,02	1730,53
400,23	1796,07
400,45	1681,38
400,67	1818,60
400,88	1687,53
401,10	1677,29
401,31	1652,71
401,53	1654,76
401,74	1699,81
401,96	1656,81
402,17	1665,00
402,39	1642,47
402,61	1742,82
402,82	1705,96
403,04	1654,76
403,25	1683,43
403,47	1736,68
403,68	1679,33
403,90	1834,98
404,11	1621,99
404,33	1638,38
404,54	1728,49
404,76	1630,18
404,97	1628,14
405,19	1767,40
405,41	1683,43
405,62	1734,63
405,84	1589,22
406,05	1714,15
406,27	1587,18
406,48	1748,97
406,70	1626,09
406,91	1712,10
407,13	1642,47
407,34	1691,62
407,56	1783,78
407,77	1662,95
407,99	1679,33
408,20	1744,87
408,42	1632,23
408,63	1720,29
408,85	1642,47
409,06	1679,33
409,28	1853,41
409,49	1621,99
409,71	1691,62
409,92	1724,39
410,14	1687,53
410,35	1708,01
410,57	1652,71
