345,22	1101,81
345,44	1101,81
345,66	1101,81
345,88	1181,68
346,10	1163,25
346,32	1220,59
346,54	1292,27
346,75	1249,26
346,97	1230,83
347,19	1284,08
347,41	1212,40
347,63	1263,60
347,85	1284,08
348,07	1302,51
348,29	1386,47
348,51	1310,70
348,73	1253,36
348,95	1265,64
349,16	1271,79
349,38	1279,98
349,60	1302,51
349,82	1255,40
350,04	1310,70
350,26	1333,23
350,48	1273,84
350,70	1343,47
350,92	1245,16
351,14	1339,37
351,35	1267,69
351,57	1292,27
351,79	1267,69
352,01	1265,64
352,23	1259,50
352,45	1302,51
352,67	1300,46
352,89	1322,99
353,10	1296,36
353,32	1279,98
353,54	1300,46
353,76	1302,51
353,98	1298,41
354,20	1249,26
354,42	1273,84
354,64	1224,69
354,85	1380,33
355,07	1300,46
355,29	1320,94
355,51	1228,78
355,73	1259,50
355,95	1310,70
356,17	1327,08
356,38	1234,93
356,60	1292,27
356,82	1273,84
357,04	1204,21
357,26	1282,03
357,48	1308,65
357,69	1257,45
357,91	1236,97
358,13	1253,36
358,35	1279,98
358,57	1279,98
358,79	1251,31
359,01	1320,94
359,22	1339,37
359,44	1327,08
359,66	1294,32
359,88	1257,45
360,10	1253,36
360,32	1286,12
360,53	1245,16
360,75	1310,70
360,97	1286,12
361,19	1257,45
361,41	1282,03
361,62	1322,99
361,84	1304,56
362,06	1282,03
362,28	1318,89
362,50	1290,22
362,72	1296,36
362,93	1183,73
363,15	1206,25
363,37	1273,84
363,59	1306,60
363,81	1232,88
364,02	1294,32
364,24	1337,32
364,46	1279,98
364,68	1200,11
364,90	1320,94
365,11	1247,21
365,33	1282,03
365,55	1316,84
365,77	1253,36
365,99	1236,97
366,20	1316,84
366,42	1230,83
366,64	1241,07
366,86	1273,84
367,07	1298,41
367,29	1193,97
367,51	1282,03
367,73	1247,21
367,95	1247,21
368,16	1316,84
368,38	1345,52
368,60	1263,60
368,82	1265,64
369,03	1339,37
369,25	1298,41
369,47	1284,08
369,69	1241,07
369,91	1341,42
370,12	1239,02
370,34	1298,41
370,56	1259,50
370,78	1269,74
370,99	1294,32
371,21	1263,60
371,43	1277,93
371,65	1261,55
371,86	1251,31
372,08	1331,18
372,30	1286,12
372,52	1314,80
372,73	1249,26
372,95	1277,93
373,17	1181,68
373,39	1329,13
373,60	1245,16
373,82	1298,41
374,04	1253,36
374,26	1284,08
374,47	1329,13
374,69	1228,78
374,91	1368,04
375,12	1275,88
375,34	1277,93
375,56	1308,65
375,78	1282,03
375,99	1279,98
376,21	1376,24
376,43	1265,64
376,65	1255,40
376,86	1318,89
377,08	1284,08
377,30	1302,51
377,51	1259,50
377,73	1290,22
377,95	1243,12
378,17	1306,60
378,38	1277,93
378,60	1384,43
378,82	1333,23
379,03	1241,07
379,25	1314,80
379,47	1314,80
379,68	1327,08
379,90	1196,01
380,12	1292,27
380,34	1226,73
380,55	1304,56
380,77	1232,88
380,99	1298,41
381,20	1286,12
381,42	1333,23
381,64	1206,25
381,85	1255,40
382,07	1298,41
382,29	1288,17
382,50	1325,04
382,72	1361,90
382,94	1245,16
383,15	1320,94
383,37	1273,84
383,59	1265,64
383,80	1318,89
384,02	1320,94
384,24	1312,75
384,45	1320,94
384,67	1308,65
384,89	1273,84
385,10	1300,46
385,32	1210,35
385,54	1294,32
385,75	1298,41
385,97	1339,37
386,19	1322,99
386,40	1320,94
386,62	1265,64
386,84	1236,97
387,05	1372,14
387,27	1288,17
387,49	1245,16
387,70	1288,17
387,92	1343,47
388,14	1284,08
388,35	1275,88
388,57	1243,12
388,79	1255,40
389,00	1251,31
389,22	1333,23
389,43	1300,46
389,65	1361,90
389,87	1312,75
390,08	1241,07
390,30	1300,46
390,52	1337,32
390,73	1265,64
390,95	1263,60
